LeftBreakpoint,RightBreakpoint,FFPM,LeftStrand,RightStrand,Total_Count_(SC+RC),Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Pattern,Splice_Site,Splice_Pattern_Class,Total_Mapped_Reads,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3
14525348,2641194,0.5019,+,-,2.0,Interchromosomal,No,No,FrameShift,GG-TC,NonCanonicalPattern,3984517.0,1.0,3.0,M,M,14524607,14525918,1312,2640803,2641934,1132,1,No,1,3
14525639,2026206,0.5027,+,+,2.0,Intrachromosomal,Yes,No,InFrame,TG-TG,NonCanonicalPattern,3978337.6666666665,1.0,1.0,M,M,14524607,14525918,1312,2025991,2027283,1293,1,No,1,3
14525643,7145974,0.2533,+,+,2.0,Interchromosomal,Yes,No,InFrame,TA-GG,NonCanonicalPattern,7895776.0,1.0,5.0,M,M,14524607,14525918,1312,7142972,7146540,3569,1,No,1,7
14525643,7145974,0.2533,+,+,2.0,Interchromosomal,Yes,No,InFrame,TA-GG,NonCanonicalPattern,7895776.0,1.0,6.0,M,M,14524607,14525918,1312,7142972,7146540,3569,1,No,1,7
14525668,17126792,0.5065,+,+,2.0,Interchromosomal,Yes,No,InFrame,TG-TA,NonCanonicalPattern,3948883.6666666665,1.0,4.0,M,M,14524607,14525918,1312,17123785,17129223,5439,1,No,1,6
1458979,1469912,0.5069,-,-,2.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3945681.0,16.0,2.0,S,E,1457381,1462963,5583,1468398,1470624,2227,2,Yes,19,5
14612476,6985323,0.5087,-,-,2.0,Interchromosomal,Yes,No,FrameShift,CT-TA,NonCanonicalPattern,3931333.0,28.0,1.0,M,M,14610883,14619685,8803,6983846,6985620,1775,1,No,35,2
1461418,19455013,0.5028,-,+,2.0,Interchromosomal,No,No,InFrame,GC-GC,NonCanonicalPattern,3977856.5,4.0,1.0,M,M,1457381,1462963,5583,19454798,19455668,871,1,No,19,3
14669687,3047477,0.54,-,-,2.0,Interchromosomal,Yes,No,InFrame,TA-TT,NonCanonicalPattern,3737601.0,1.0,27.0,M,M,14665684,14670030,4347,3047252,3057214,9963,1,No,12,27
1480097,27584889,0.5079,+,-,2.0,Interchromosomal,No,No,InFrame,CT-AC,NonCanonicalPattern,3937421.5,14.0,12.0,M,M,1474679,1480586,5908,27584364,27588978,4615,1,No,14,13
14882823,4823413,0.401,-,+,2.0,Interchromosomal,No,No,InFrame,AA-CC,NonCanonicalPattern,4986913.25,1.0,9.0,M,M,14881689,14883583,1895,4821391,4824178,2788,1,No,1,12
14895410,2105887,0.7357,-,+,7.0,Interchromosomal,No,No,InFrame,TG-TT,NonCanonicalPattern,9514748.0,6.0,6.0,M,M,14895248,14897882,2635,2103115,2106004,2890,5,Yes,7,7
14895410,2105887,0.7357,-,+,7.0,Interchromosomal,No,No,InFrame,TG-TT,NonCanonicalPattern,9514748.0,7.0,7.0,M,M,14895248,14897882,2635,2103115,2106004,2890,5,Yes,7,7
14895412,2105885,0.6427,-,+,6.0,Interchromosomal,No,No,InFrame,TT-GA,NonCanonicalPattern,9335813.333333334,6.0,7.0,M,M,14895248,14897882,2635,2103115,2106004,2890,5,Yes,7,7
14895412,2105885,0.6427,-,+,6.0,Interchromosomal,No,No,InFrame,TT-GA,NonCanonicalPattern,9335813.333333334,7.0,7.0,M,M,14895248,14897882,2635,2103115,2106004,2890,5,Yes,7,7
14921545,7918114,0.5017,+,+,2.0,Interchromosomal,Yes,No,FrameShift,GA-GC,NonCanonicalPattern,3986731.5,2.0,12.0,M,M,14920376,14922519,2144,7912905,7919707,6803,1,No,3,13
14921721,7902657,0.503,+,-,2.0,Intrachromosomal,No,No,FrameShift,AT-TT,NonCanonicalPattern,3976242.0,2.0,3.0,M,M,14920376,14922519,2144,7901216,7904042,2827,1,No,3,9
14948916,8022069,0.5087,-,+,2.0,Intrachromosomal,No,No,InFrame,TA-CA,NonCanonicalPattern,3931432.0,6.0,6.0,M,M,14948586,14950072,1487,8020713,8022476,1764,1,No,7,6
15008615,7200961,0.5043,+,-,2.0,Interchromosomal,No,No,InFrame,TA-AA,NonCanonicalPattern,3966017.3333333335,5.0,9.0,M,M,15006485,15008650,2166,7198633,7204097,5465,1,No,7,16
15008615,7200961,0.5043,+,-,2.0,Interchromosomal,No,No,InFrame,TA-AA,NonCanonicalPattern,3966017.3333333335,6.0,9.0,M,M,15006485,15008650,2166,7198633,7204097,5465,1,No,7,16
15008615,7200961,0.5043,+,-,2.0,Interchromosomal,No,No,InFrame,TA-AA,NonCanonicalPattern,3966017.3333333335,7.0,9.0,M,M,15006485,15008650,2166,7198633,7204097,5465,1,No,7,16
15008615,7200961,0.5053,+,-,2.0,Interchromosomal,No,No,InFrame,TA-AA,NonCanonicalPattern,3958201.0,6.0,9.0,M,M,15006485,15008650,2166,7198633,7204097,5465,1,No,7,16
15010926,15006933,0.5023,+,+,2.0,Intrachromosomal,Yes,No,InFrame,AA-TT,NonCanonicalPattern,3981684.0,1.0,2.0,M,M,15009471,15012588,3118,15006485,15008650,2166,2,Yes,1,7
15010932,15006939,0.5059,+,+,2.0,Intrachromosomal,Yes,No,InFrame,AG-TT,NonCanonicalPattern,3953715.0,1.0,2.0,M,M,15009471,15012588,3118,15006485,15008650,2166,2,Yes,1,7
15010932,15006939,0.7605,+,+,3.0,Intrachromosomal,Yes,No,InFrame,AG-TT,NonCanonicalPattern,3944903.0,1.0,2.0,M,M,15009471,15012588,3118,15006485,15008650,2166,2,Yes,1,7
15046537,17778678,0.5,-,+,2.0,Interchromosomal,No,No,InFrame,TG-AC,NonCanonicalPattern,3995923.0,10.0,2.0,M,M,15046457,15049438,2982,17778282,17779601,1320,1,No,10,3
15068277,8548857,0.5027,+,-,2.0,Intrachromosomal,No,No,FrameShift,AA-TC,NonCanonicalPattern,3978717.0,1.0,3.0,M,M,15067028,15069183,2156,8548417,8550495,2079,1,No,1,3
15068492,9113239,0.5099,+,+,2.0,Interchromosomal,Yes,No,InFrame,TT-TA,NonCanonicalPattern,3922415.0,1.0,1.0,M,M,15067028,15069183,2156,9112798,9113597,800,1,No,1,1
15100095,13548170,0.5032,+,+,2.0,Interchromosomal,Yes,No,InFrame,AG-TA,NonCanonicalPattern,3974879.0,8.0,6.0,M,M,15098041,15100783,2743,13545965,13558600,12636,1,No,9,32
15100100,22605084,0.7986,+,+,2.0,Interchromosomal,Yes,No,InFrame,TT-CC,NonCanonicalPattern,2504422.0,8.0,4.0,M,M,15098041,15100783,2743,22603302,22605300,1999,1,No,9,4
15118218,12523838,1.1618,+,+,2.0,Interchromosomal,Yes,No,InFrame,AA-GT,NonCanonicalPattern,1721467.0,1.0,12.0,M,M,15117015,15119043,2029,12520059,12524377,4319,1,No,2,13
15170855,1481692,0.509,+,+,2.0,Interchromosomal,Yes,No,InFrame,AA-AG,NonCanonicalPattern,3929118.5,16.0,8.0,M,M,15165125,15172807,7683,1479339,1482042,2704,1,No,23,9
15186109,15188335,0.5093,+,+,2.0,Intrachromosomal,Yes,No,FrameShift,TT-CC,NonCanonicalPattern,3927280.0,2.0,3.0,M,M,15184947,15186854,1908,15187487,15189290,1804,1,No,2,3
15190039,278632,0.7634,+,+,3.0,Interchromosomal,Yes,No,InFrame,TT-CG,NonCanonicalPattern,3929751.0,2.0,10.0,M,M,15189369,15190132,764,274252,278737,4486,1,No,2,10
1522702,1534733,1.3543,-,-,5.0,Intrachromosomal,Yes,No,InFrame,TC-TT,NonCanonicalPattern,3691910.0,6.0,2.0,M,M,1522449,1523889,1441,1534283,1535422,1140,1,No,7,3
1522702,1534733,1.512,-,-,54.0,Intrachromosomal,Yes,No,InFrame,TC-TT,NonCanonicalPattern,35714286.0,6.0,2.0,M,M,1522449,1523889,1441,1534283,1535422,1140,1,No,7,3
1522702,1534733,1.664,-,-,6.0,Intrachromosomal,Yes,No,InFrame,TC-TT,NonCanonicalPattern,3605823.5,6.0,1.0,M,M,1522449,1523889,1441,1534283,1535422,1140,1,No,7,3
15234955,2049125,0.5076,-,+,2.0,Interchromosomal,No,No,FrameShift,GA-GA,NonCanonicalPattern,3939999.5,30.0,4.0,M,M,15233845,15245281,11437,2047634,2049439,1806,1,No,33,4
1524947,16185787,0.84,-,-,3.0,Intrachromosomal,Yes,No,FrameShift,GA-CG,NonCanonicalPattern,3590696.0,3.0,12.0,M,M,1524699,1526199,1501,16184650,16195888,11239,1,No,3,15
1524947,16185787,1.523,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GA-CG,NonCanonicalPattern,3939722.0,3.0,11.0,M,M,1524699,1526199,1501,16184650,16195888,11239,1,No,3,15
15252813,30197181,0.1906,+,-,2.0,Interchromosomal,No,No,InFrame,AG-AA,NonCanonicalPattern,10491515.5,19.0,1.0,M,M,15247768,15252980,5213,30194605,30198071,3467,1,No,19,2
15252815,27431788,0.6595,+,+,2.0,Interchromosomal,Yes,No,InFrame,AC-TA,NonCanonicalPattern,3032690.25,19.0,2.0,M,M,15247768,15252980,5213,27429916,27432003,2088,1,No,19,5
15263974,1462371,0.3205,+,-,3.0,Interchromosomal,No,No,InFrame,TT-TT,NonCanonicalPattern,9360324.5,2.0,1.0,M,M,15263016,15267891,4876,1461548,1462944,1397,1,No,7,2
15263974,1462371,0.506,+,-,2.0,Interchromosomal,No,No,InFrame,TT-TT,NonCanonicalPattern,3952569.0,2.0,1.0,M,M,15263016,15267891,4876,1461548,1462944,1397,1,No,7,2
15263974,1462371,0.7577,+,-,3.0,Interchromosomal,No,No,InFrame,TT-TT,NonCanonicalPattern,3959466.0,1.0,1.0,M,M,15263016,15267891,4876,1461548,1462944,1397,1,No,7,2
15263974,1462371,0.7594,+,-,4.0,Interchromosomal,No,No,InFrame,TT-TT,NonCanonicalPattern,5267554.666666667,1.0,1.0,M,M,15263016,15267891,4876,1461548,1462944,1397,1,No,7,2
15267289,15272569,0.2261,+,+,2.0,Intrachromosomal,Yes,No,InFrame,CA-GA,NonCanonicalPattern,8844562.25,5.0,5.0,M,M,15263016,15267891,4876,15268446,15273230,4785,1,No,7,6
15267289,15272569,0.2261,+,+,2.0,Intrachromosomal,Yes,No,InFrame,CA-GA,NonCanonicalPattern,8844562.25,6.0,5.0,M,M,15263016,15267891,4876,15268446,15273230,4785,1,No,7,6
15267748,7499191,0.9692,+,-,3.0,Interchromosomal,No,No,InFrame,TG-GT,NonCanonicalPattern,3095290.0,6.0,5.0,M,M,15263016,15267891,4876,7498812,7501888,3077,2,Yes,7,5
152678,182113,0.16,-,-,5.0,Interchromosomal,Yes,No,InFrame,CA-TT,NonCanonicalPattern,31349810.0,1.0,1.0,M,M,152298,152827,530,180017,182749,2733,1,No,1,4
152678,182113,0.7071,-,-,2.0,Interchromosomal,Yes,No,InFrame,CA-TT,NonCanonicalPattern,2828314.0,1.0,2.0,M,M,152298,152827,530,180017,182749,2733,1,No,1,4
15273498,18251871,0.5045,-,+,2.0,Interchromosomal,No,No,InFrame,GT-TA,NonCanonicalPattern,3964196.3333333335,2.0,2.0,M,M,15273410,15275404,1995,18249663,18253911,4249,1,No,2,3
15273498,18251871,0.5085,-,+,2.0,Interchromosomal,No,No,InFrame,GT-TA,NonCanonicalPattern,3932879.0,2.0,2.0,M,M,15273410,15275404,1995,18249663,18253911,4249,1,No,2,3
15273498,18251871,0.5201,-,+,2.0,Interchromosomal,No,No,InFrame,GT-TA,NonCanonicalPattern,3845106.5,2.0,2.0,M,M,15273410,15275404,1995,18249663,18253911,4249,1,No,2,3
15275199,25048609,0.5116,-,-,2.0,Interchromosomal,Yes,No,InFrame,AA-AC,NonCanonicalPattern,3909304.0,1.0,3.0,M,M,15273410,15275404,1995,25048158,25049667,1510,1,No,2,3
15284067,3222591,0.2128,+,-,2.0,Interchromosomal,No,No,InFrame,AA-TG,NonCanonicalPattern,9398496.0,9.0,18.0,M,M,15282230,15287390,5161,3219507,3229034,9528,3,Yes,9,27
15284067,3222591,0.5062,+,-,2.0,Interchromosomal,No,No,InFrame,AA-TG,NonCanonicalPattern,3951365.3333333335,9.0,18.0,M,M,15282230,15287390,5161,3219507,3229034,9528,3,Yes,9,27
15284067,3222591,0.5096,+,-,2.0,Interchromosomal,No,No,InFrame,AA-TG,NonCanonicalPattern,3924647.0,9.0,18.0,M,M,15282230,15287390,5161,3219507,3229034,9528,3,Yes,9,27
15284067,3222591,0.5113,+,-,2.0,Interchromosomal,No,No,InFrame,AA-TG,NonCanonicalPattern,3911470.5,9.0,18.0,M,M,15282230,15287390,5161,3219507,3229034,9528,3,Yes,9,27
15284067,3222591,0.5139,+,-,2.0,Interchromosomal,No,No,InFrame,AA-TG,NonCanonicalPattern,3891808.0,9.0,18.0,M,M,15282230,15287390,5161,3219507,3229034,9528,3,Yes,9,27
15284067,3222591,0.7491,+,-,2.0,Interchromosomal,No,No,InFrame,AA-TG,NonCanonicalPattern,2669934.0,9.0,18.0,M,M,15282230,15287390,5161,3219507,3229034,9528,3,Yes,9,27
15284067,3222591,1.0117,+,-,4.0,Interchromosomal,No,No,InFrame,AA-TG,NonCanonicalPattern,3953611.0,9.0,18.0,M,M,15282230,15287390,5161,3219507,3229034,9528,3,Yes,9,27
15284067,3222591,1.143,+,-,3.0,Interchromosomal,No,No,InFrame,AA-TG,NonCanonicalPattern,2624586.0,9.0,18.0,M,M,15282230,15287390,5161,3219507,3229034,9528,3,Yes,9,27
15284068,3222590,0.5,+,-,2.0,Interchromosomal,No,No,InFrame,AG-GA,NonCanonicalPattern,3998595.0,9.0,18.0,M,M,15282230,15287390,5161,3219507,3229034,9528,3,Yes,9,27
15284068,3222590,0.5702,+,-,2.0,Interchromosomal,No,No,InFrame,AG-GA,NonCanonicalPattern,3507541.0,9.0,18.0,M,M,15282230,15287390,5161,3219507,3229034,9528,3,Yes,9,27
15284068,3222590,0.75,+,-,3.0,Interchromosomal,No,No,InFrame,AG-GA,NonCanonicalPattern,3999191.0,9.0,18.0,M,M,15282230,15287390,5161,3219507,3229034,9528,3,Yes,9,27
15284068,3222590,1.2919,+,-,3.0,Interchromosomal,No,No,InFrame,AG-GA,NonCanonicalPattern,2322238.0,9.0,18.0,M,M,15282230,15287390,5161,3219507,3229034,9528,3,Yes,9,27
15291153,22641769,0.5078,-,-,2.0,Interchromosomal,Yes,No,InFrame,AT-AC,CanonicalPattern,3938403.0,1.0,1.0,M,M,15289788,15291934,2147,22637688,22641999,4312,1,No,3,10
15324797,22798356,0.06,+,-,2.0,Interchromosomal,No,No,InFrame,AA-GT,NonCanonicalPattern,34096554.0,4.0,4.0,M,M,15320375,15324832,4458,22798035,22801416,3382,2,Yes,5,4
15324797,22798356,0.123,+,-,3.0,Interchromosomal,No,No,InFrame,AA-GT,NonCanonicalPattern,24393644.0,4.0,4.0,M,M,15320375,15324832,4458,22798035,22801416,3382,2,Yes,5,4
15324797,22798356,0.2382,+,-,2.0,Interchromosomal,No,No,InFrame,AA-GT,NonCanonicalPattern,8395718.5,4.0,4.0,M,M,15320375,15324832,4458,22798035,22801416,3382,2,Yes,5,4
15332425,3239229,0.5066,-,+,2.0,Interchromosomal,No,No,InFrame,CA-AA,NonCanonicalPattern,3947595.5,1.0,1.0,M,M,15329138,15332447,3310,3238996,3242599,3604,1,No,5,9
15346122,13307488,0.506,-,+,2.0,Intrachromosomal,No,No,InFrame,TT-TG,NonCanonicalPattern,3952702.25,4.0,1.0,M,M,15345979,15347804,1826,13307461,13308306,846,1,No,6,2
15346462,11043587,0.0366,-,-,2.0,Interchromosomal,Yes,No,InFrame,AA-GT,NonCanonicalPattern,54696641.2,4.0,1.0,M,M,15345979,15347804,1826,11040250,11043773,3524,1,No,6,7
15350464,16128701,0.5149,-,+,2.0,Interchromosomal,No,No,InFrame,TT-AG,NonCanonicalPattern,3884400.0,5.0,6.0,M,M,15350268,15352013,1746,16127353,16129895,2543,1,No,5,9
15364278,12448861,1.1628,+,-,9.0,Interchromosomal,No,No,InFrame,CA-CA,NonCanonicalPattern,7739938.0,2.0,5.0,M,M,15363778,15364349,572,12448636,12451556,2921,1,No,2,5
15376589,2338943,0.7545,+,-,3.0,Interchromosomal,No,No,FrameShift,CT-TG,NonCanonicalPattern,3976143.0,7.0,2.0,M,M,15373988,15377172,3185,2336477,2339391,2915,1,No,8,3
15377353,10473271,0.5075,-,-,2.0,Interchromosomal,Yes,No,InFrame,TT-AA,NonCanonicalPattern,3940851.5,3.0,1.0,M,M,15376988,15378642,1655,10472280,10473502,1223,1,No,3,1
15377371,772838,0.77,-,-,2.0,Intrachromosomal,Yes,No,InFrame,TA-CT,NonCanonicalPattern,2595770.0,3.0,2.0,M,M,15376988,15378642,1655,771660,773515,1856,1,No,3,2
15377450,2049010,0.5078,-,+,2.0,Interchromosomal,No,No,InFrame,TT-AC,NonCanonicalPattern,3938649.5,3.0,4.0,M,M,15376988,15378642,1655,2047634,2049439,1806,1,No,3,4
15377457,20365354,0.447,-,+,4.0,Interchromosomal,No,No,InFrame,TT-AA,NonCanonicalPattern,8949249.5,3.0,4.0,M,M,15376988,15378642,1655,20363393,20366123,2731,1,No,3,6
15377466,8989140,0.5063,-,+,2.0,Interchromosomal,No,No,InFrame,CT-GG,NonCanonicalPattern,3950032.0,3.0,5.0,M,M,15376988,15378642,1655,8987584,8989416,1833,1,No,3,5
15377487,25754458,0.5031,-,+,2.0,Interchromosomal,No,No,InFrame,CA-CG,NonCanonicalPattern,3975636.0,3.0,4.0,M,M,15376988,15378642,1655,25752624,25756113,3490,1,No,3,8
15377491,15384339,0.5058,-,-,2.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3954067.0,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,0.5059,-,-,2.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3953238.5,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,0.506,-,-,2.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3952569.0,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,0.5062,-,-,2.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3951063.5,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,0.5099,-,-,2.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3922460.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,0.51,-,-,2.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3946330.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,0.5739,-,-,3.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,5227178.0,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,0.6308,-,-,2.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3170610.5,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,0.7586,-,-,3.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3954523.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,0.9303,-,-,2.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,2149844.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,0.9353,-,-,5.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,5346164.0,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,1.02,-,-,4.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3921435.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,1.02,-,-,4.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3921460.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,1.35,-,-,3.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,2229405.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,1.4699,-,-,5.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3401476.5,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,1.519,-,-,6.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3950006.3333333335,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,1.519,-,-,6.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3950006.3333333335,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,1.5408,-,-,6.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,3894195.0,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,1.8688,-,-,5.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,2675565.5,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,2.584,-,-,7.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,2708926.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,2.74,-,-,2.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,730413.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,5.572,-,-,2.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,358938.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377491,15384339,6.49,-,-,3.0,Intrachromosomal,Yes,No,InFrame,AA-CT,NonCanonicalPattern,462461.0,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,0.26,-,-,3.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,11681766.0,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,0.3364,-,-,2.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,5945303.0,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,0.3364,-,-,2.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,5945303.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,0.34,-,-,3.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,8944544.0,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,0.3523,-,-,2.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,5677248.5,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,0.51,-,-,2.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,3937008.0,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,0.7582,-,-,3.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,3956618.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,0.7598,-,-,3.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,3948551.6666666665,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,0.7791,-,-,8.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,10268873.42857143,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,0.8702,-,-,3.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,3447559.5,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,1.0114,-,-,4.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,3954914.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,1.0123,-,-,4.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,3951584.3333333335,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,1.35,-,-,2.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,1477198.0,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,1.35,-,-,2.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,1477198.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377492,15384340,3.0847,-,-,12.0,Intrachromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,3890197.6666666665,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377493,15384341,0.6313,-,-,2.0,Intrachromosomal,Yes,No,InFrame,CT-TT,NonCanonicalPattern,3168116.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377493,15384341,0.7639,-,-,3.0,Intrachromosomal,Yes,No,InFrame,CT-TT,NonCanonicalPattern,3927447.0,3.0,3.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377493,511218,0.7383,-,+,2.0,Interchromosomal,No,No,InFrame,CT-TT,NonCanonicalPattern,2708926.0,3.0,5.0,M,M,15376988,15378642,1655,508886,511561,2676,1,No,3,5
15377494,15384342,1.016,-,-,4.0,Intrachromosomal,Yes,No,InFrame,TC-TT,NonCanonicalPattern,3937028.5,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377494,15384342,2.6105,-,-,10.0,Intrachromosomal,Yes,No,InFrame,TC-TT,NonCanonicalPattern,3830684.0,3.0,4.0,M,M,15376988,15378642,1655,15383167,15385320,2154,6,Yes,3,4
15377970,15381829,0.2193,-,-,2.0,Intrachromosomal,Yes,No,FrameShift,AG-GG,NonCanonicalPattern,9118494.666666666,2.0,1.0,M,M,15376988,15378642,1655,15380907,15382071,1165,8,Yes,3,3
15378019,15381998,0.6763,-,-,4.0,Intrachromosomal,Yes,No,InFrame,TT-AG,NonCanonicalPattern,5914826.5,2.0,1.0,M,M,15376988,15378642,1655,15380907,15382071,1165,8,Yes,3,3
15378019,2339363,0.1909,-,-,2.0,Interchromosomal,Yes,No,InFrame,TT-AG,NonCanonicalPattern,10475698.0,2.0,1.0,M,M,15376988,15378642,1655,2336477,2339391,2915,1,No,3,3
15378020,9400258,0.5107,-,-,2.0,Interchromosomal,Yes,No,InFrame,GT-AA,NonCanonicalPattern,3916040.0,2.0,4.0,M,M,15376988,15378642,1655,9399865,9401408,1544,1,No,3,4
